,car_titlem,car_price,car_description,car_location
2969,Hyundai Sonata,777 777 ₸,"аварийная
2012 г., седан, 2.4 л, бензин, КПП автомат, Битая спереди",Атырау
2970,Hyundai Sonata,6 300 000 ₸,"2015 г., седан, 2 л, газ, КПП вариатор, 95 000 км, синий, металлик, литые диски, тонировка, противотуманки, кожа, альк...",Шымкент
2971,Hyundai Sonata,3 590 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, 89 500 км, белый, металлик, литые диски, тонировка, багажник, ксенон, корр...",Нур-Султан (Астана)
2972,Hyundai Sonata,7 500 000 ₸,"На заказ
2018 г., седан, 2 л, газ, КПП типтроник, 44 000 км, белый, налог уплачен, техосмотр пройден, вложений не требует, Авто...",Алматы
2973,Hyundai Sonata,3 600 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 95 000 км, черный, металлик, Полная комлектация. Учет армения. Все докумен...",Нур-Султан (Астана)
2974,Hyundai Sonata,9 200 000 ₸,"2019 г., седан, 2.4 л, бензин, КПП автомат, 12 100 км, серый, литые диски, тонировка, обогрев зеркал, кожа, аудиосисте...",Уральск
2975,Hyundai Sonata,7 000 000 ₸,"2017 г., седан, 2 л, бензин, КПП автомат, 28 699 км, серый, литые диски, тонировка, противотуманки, дневные ходовые ог...",Атырау
2976,Hyundai Sonata,7 000 000 ₸,"2017 г., седан, 2 л, газ, КПП автомат, 58 000 км, серый",Шымкент
2977,Hyundai Sonata,8 800 000 ₸,"2019 г., седан, 2 л, бензин, КПП типтроник, 11 000 км, белый, литые диски, тонировка, ветровики, ксенон, биксенон, хру...",Нур-Султан (Астана)
2978,Hyundai Sonata,9 200 000 ₸,"2018 г., седан, 2.4 л, бензин, КПП автомат, 71 000 км, белый, металлик, литые диски, панорамная крыша, тонировка, люк,...",Кокшетау
2979,Hyundai Sonata,3 600 000 ₸,"2012 г., седан, 2 л, бензин, КПП автомат, 100 500 км, белый, литые диски, тонировка, ветровики, противотуманки, дневны...",Атырау
2980,Hyundai Sonata,4 800 000 ₸,"2014 г., седан, 2.4 л, бензин, КПП автомат, 84 247 км, белый, литые диски, тонировка, багажник, ксенон, хрустальная оп...",Актау
2981,Hyundai Sonata,4 000 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 143 231 км, белый, литые диски, панорамная крыша, тонировка, спойлер, ветр...",Актобе
2982,Hyundai Sonata,6 700 000 ₸,"2016 г., седан, 2 л, газ, КПП типтроник, 54 000 км, белый, багажник, литые диски, ветровики, тонировка, противотуманки...",Ереван
2983,Hyundai Sonata,7 700 000 ₸,"2017 г., седан, 2 л, бензин, КПП типтроник, 55 000 км, белый, металлик, литые диски, тонировка, противотуманки, линзов...",Шымкент
2984,Hyundai Sonata,7 800 000 ₸,"2016 г., седан, 2 л, бензин, КПП типтроник, 25 500 км, белый, литые диски, панорамная крыша, тонировка, биксенон, прот...",Нур-Султан (Астана)
2985,Hyundai Sonata,6 500 000 ₸,"2016 г., седан, 2 л, газ, КПП автомат, 60 000 км, серый, металлик, фаркоп, литые диски, хрустальная оптика, противотум...",Шымкент
2986,Hyundai Sonata,3 000 000 ₸,"2013 г., седан, 2 л, газ, КПП автомат, 148 000 км, серебристый, литые диски, ветровики, противотуманки, обогрев зеркал...",Алматы
2987,Hyundai Sonata,3 700 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП типтроник, 77 800 км, серый, фаркоп, литые диски, тонировка, ветровики, багажник, к...",Нур-Султан (Астана)
2988,Hyundai Sonata,7 500 000 ₸,"2018 г., седан, 2 л, газ, КПП автомат, 26 000 км, серебристый, металлик, литые диски, тонировка, ксенон, противотуманк...",Шымкент
2989,Hyundai Sonata,777 777 ₸,"аварийная
2012 г., седан, 2.4 л, бензин, КПП автомат, Битая спереди",Атырау
2990,Hyundai Sonata,6 300 000 ₸,"2015 г., седан, 2 л, газ, КПП вариатор, 95 000 км, синий, металлик, литые диски, тонировка, противотуманки, кожа, альк...",Шымкент
2991,Hyundai Sonata,3 590 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, 89 500 км, белый, металлик, литые диски, тонировка, багажник, ксенон, корр...",Нур-Султан (Астана)
2992,Hyundai Sonata,7 500 000 ₸,"На заказ
2018 г., седан, 2 л, газ, КПП типтроник, 44 000 км, белый, налог уплачен, техосмотр пройден, вложений не требует, Авто...",Алматы
2993,Hyundai Sonata,3 600 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 95 000 км, черный, металлик, Полная комлектация. Учет армения. Все докумен...",Нур-Султан (Астана)
2994,Hyundai Sonata,9 200 000 ₸,"2019 г., седан, 2.4 л, бензин, КПП автомат, 12 100 км, серый, литые диски, тонировка, обогрев зеркал, кожа, аудиосисте...",Уральск
2995,Hyundai Sonata,7 000 000 ₸,"2017 г., седан, 2 л, бензин, КПП автомат, 28 699 км, серый, литые диски, тонировка, противотуманки, дневные ходовые ог...",Атырау
2996,Hyundai Sonata,7 000 000 ₸,"2017 г., седан, 2 л, газ, КПП автомат, 58 000 км, серый",Шымкент
2997,Hyundai Sonata,8 800 000 ₸,"2019 г., седан, 2 л, бензин, КПП типтроник, 11 000 км, белый, литые диски, тонировка, ветровики, ксенон, биксенон, хру...",Нур-Султан (Астана)
2998,Hyundai Sonata,9 200 000 ₸,"2018 г., седан, 2.4 л, бензин, КПП автомат, 71 000 км, белый, металлик, литые диски, панорамная крыша, тонировка, люк,...",Кокшетау
2999,Hyundai Sonata,3 600 000 ₸,"2012 г., седан, 2 л, бензин, КПП автомат, 100 500 км, белый, литые диски, тонировка, ветровики, противотуманки, дневны...",Атырау
3000,Hyundai Sonata,4 800 000 ₸,"2014 г., седан, 2.4 л, бензин, КПП автомат, 84 247 км, белый, литые диски, тонировка, багажник, ксенон, хрустальная оп...",Актау
3001,Hyundai Sonata,4 000 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 143 231 км, белый, литые диски, панорамная крыша, тонировка, спойлер, ветр...",Актобе
3002,Hyundai Sonata,6 700 000 ₸,"2016 г., седан, 2 л, газ, КПП типтроник, 54 000 км, белый, багажник, литые диски, ветровики, тонировка, противотуманки...",Ереван
3003,Hyundai Sonata,7 700 000 ₸,"2017 г., седан, 2 л, бензин, КПП типтроник, 55 000 км, белый, металлик, литые диски, тонировка, противотуманки, линзов...",Шымкент
3004,Hyundai Sonata,7 800 000 ₸,"2016 г., седан, 2 л, бензин, КПП типтроник, 25 500 км, белый, литые диски, панорамная крыша, тонировка, биксенон, прот...",Нур-Султан (Астана)
3005,Hyundai Sonata,6 500 000 ₸,"2016 г., седан, 2 л, газ, КПП автомат, 60 000 км, серый, металлик, фаркоп, литые диски, хрустальная оптика, противотум...",Шымкент
3006,Hyundai Sonata,3 000 000 ₸,"2013 г., седан, 2 л, газ, КПП автомат, 148 000 км, серебристый, литые диски, ветровики, противотуманки, обогрев зеркал...",Алматы
3007,Hyundai Sonata,3 700 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП типтроник, 77 800 км, серый, фаркоп, литые диски, тонировка, ветровики, багажник, к...",Нур-Султан (Астана)
3008,Hyundai Sonata,7 500 000 ₸,"2018 г., седан, 2 л, газ, КПП автомат, 26 000 км, серебристый, металлик, литые диски, тонировка, ксенон, противотуманк...",Шымкент
3009,Hyundai Sonata,777 777 ₸,"аварийная
2012 г., седан, 2.4 л, бензин, КПП автомат, Битая спереди",Атырау
3010,Hyundai Sonata,6 300 000 ₸,"2015 г., седан, 2 л, газ, КПП вариатор, 95 000 км, синий, металлик, литые диски, тонировка, противотуманки, кожа, альк...",Шымкент
3011,Hyundai Sonata,3 590 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, 89 500 км, белый, металлик, литые диски, тонировка, багажник, ксенон, корр...",Нур-Султан (Астана)
3012,Hyundai Sonata,7 500 000 ₸,"На заказ
2018 г., седан, 2 л, газ, КПП типтроник, 44 000 км, белый, налог уплачен, техосмотр пройден, вложений не требует, Авто...",Алматы
3013,Hyundai Sonata,3 600 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 95 000 км, черный, металлик, Полная комлектация. Учет армения. Все докумен...",Нур-Султан (Астана)
3014,Hyundai Sonata,9 200 000 ₸,"2019 г., седан, 2.4 л, бензин, КПП автомат, 12 100 км, серый, литые диски, тонировка, обогрев зеркал, кожа, аудиосисте...",Уральск
3015,Hyundai Sonata,7 000 000 ₸,"2017 г., седан, 2 л, бензин, КПП автомат, 28 699 км, серый, литые диски, тонировка, противотуманки, дневные ходовые ог...",Атырау
3016,Hyundai Sonata,7 000 000 ₸,"2017 г., седан, 2 л, газ, КПП автомат, 58 000 км, серый",Шымкент
3017,Hyundai Sonata,8 800 000 ₸,"2019 г., седан, 2 л, бензин, КПП типтроник, 11 000 км, белый, литые диски, тонировка, ветровики, ксенон, биксенон, хру...",Нур-Султан (Астана)
3018,Hyundai Sonata,9 200 000 ₸,"2018 г., седан, 2.4 л, бензин, КПП автомат, 71 000 км, белый, металлик, литые диски, панорамная крыша, тонировка, люк,...",Кокшетау
3019,Hyundai Sonata,3 600 000 ₸,"2012 г., седан, 2 л, бензин, КПП автомат, 100 500 км, белый, литые диски, тонировка, ветровики, противотуманки, дневны...",Атырау
3020,Hyundai Sonata,4 800 000 ₸,"2014 г., седан, 2.4 л, бензин, КПП автомат, 84 247 км, белый, литые диски, тонировка, багажник, ксенон, хрустальная оп...",Актау
3021,Hyundai Sonata,4 000 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 143 231 км, белый, литые диски, панорамная крыша, тонировка, спойлер, ветр...",Актобе
3022,Hyundai Sonata,6 700 000 ₸,"2016 г., седан, 2 л, газ, КПП типтроник, 54 000 км, белый, багажник, литые диски, ветровики, тонировка, противотуманки...",Ереван
3023,Hyundai Sonata,7 700 000 ₸,"2017 г., седан, 2 л, бензин, КПП типтроник, 55 000 км, белый, металлик, литые диски, тонировка, противотуманки, линзов...",Шымкент
3024,Hyundai Sonata,7 800 000 ₸,"2016 г., седан, 2 л, бензин, КПП типтроник, 25 500 км, белый, литые диски, панорамная крыша, тонировка, биксенон, прот...",Нур-Султан (Астана)
3025,Hyundai Sonata,6 500 000 ₸,"2016 г., седан, 2 л, газ, КПП автомат, 60 000 км, серый, металлик, фаркоп, литые диски, хрустальная оптика, противотум...",Шымкент
3026,Hyundai Sonata,3 000 000 ₸,"2013 г., седан, 2 л, газ, КПП автомат, 148 000 км, серебристый, литые диски, ветровики, противотуманки, обогрев зеркал...",Алматы
3027,Hyundai Sonata,3 700 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП типтроник, 77 800 км, серый, фаркоп, литые диски, тонировка, ветровики, багажник, к...",Нур-Султан (Астана)
3028,Hyundai Sonata,7 500 000 ₸,"2018 г., седан, 2 л, газ, КПП автомат, 26 000 км, серебристый, металлик, литые диски, тонировка, ксенон, противотуманк...",Шымкент
3029,Hyundai Sonata,777 777 ₸,"аварийная
2012 г., седан, 2.4 л, бензин, КПП автомат, Битая спереди",Атырау
3030,Hyundai Sonata,6 300 000 ₸,"2015 г., седан, 2 л, газ, КПП вариатор, 95 000 км, синий, металлик, литые диски, тонировка, противотуманки, кожа, альк...",Шымкент
3031,Hyundai Sonata,3 590 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, 89 500 км, белый, металлик, литые диски, тонировка, багажник, ксенон, корр...",Нур-Султан (Астана)
3032,Hyundai Sonata,7 500 000 ₸,"На заказ
2018 г., седан, 2 л, газ, КПП типтроник, 44 000 км, белый, налог уплачен, техосмотр пройден, вложений не требует, Авто...",Алматы
3033,Hyundai Sonata,3 600 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 95 000 км, черный, металлик, Полная комлектация. Учет армения. Все докумен...",Нур-Султан (Астана)
3034,Hyundai Sonata,9 200 000 ₸,"2019 г., седан, 2.4 л, бензин, КПП автомат, 12 100 км, серый, литые диски, тонировка, обогрев зеркал, кожа, аудиосисте...",Уральск
3035,Hyundai Sonata,7 000 000 ₸,"2017 г., седан, 2 л, бензин, КПП автомат, 28 699 км, серый, литые диски, тонировка, противотуманки, дневные ходовые ог...",Атырау
3036,Hyundai Sonata,7 000 000 ₸,"2017 г., седан, 2 л, газ, КПП автомат, 58 000 км, серый",Шымкент
3037,Hyundai Sonata,8 800 000 ₸,"2019 г., седан, 2 л, бензин, КПП типтроник, 11 000 км, белый, литые диски, тонировка, ветровики, ксенон, биксенон, хру...",Нур-Султан (Астана)
3038,Hyundai Sonata,9 200 000 ₸,"2018 г., седан, 2.4 л, бензин, КПП автомат, 71 000 км, белый, металлик, литые диски, панорамная крыша, тонировка, люк,...",Кокшетау
3039,Hyundai Sonata,3 600 000 ₸,"2012 г., седан, 2 л, бензин, КПП автомат, 100 500 км, белый, литые диски, тонировка, ветровики, противотуманки, дневны...",Атырау
3040,Hyundai Sonata,4 800 000 ₸,"2014 г., седан, 2.4 л, бензин, КПП автомат, 84 247 км, белый, литые диски, тонировка, багажник, ксенон, хрустальная оп...",Актау
3041,Hyundai Sonata,4 000 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 143 231 км, белый, литые диски, панорамная крыша, тонировка, спойлер, ветр...",Актобе
3042,Hyundai Sonata,6 700 000 ₸,"2016 г., седан, 2 л, газ, КПП типтроник, 54 000 км, белый, багажник, литые диски, ветровики, тонировка, противотуманки...",Ереван
3043,Hyundai Sonata,7 700 000 ₸,"2017 г., седан, 2 л, бензин, КПП типтроник, 55 000 км, белый, металлик, литые диски, тонировка, противотуманки, линзов...",Шымкент
3044,Hyundai Sonata,7 800 000 ₸,"2016 г., седан, 2 л, бензин, КПП типтроник, 25 500 км, белый, литые диски, панорамная крыша, тонировка, биксенон, прот...",Нур-Султан (Астана)
3045,Hyundai Sonata,6 500 000 ₸,"2016 г., седан, 2 л, газ, КПП автомат, 60 000 км, серый, металлик, фаркоп, литые диски, хрустальная оптика, противотум...",Шымкент
3046,Hyundai Sonata,3 000 000 ₸,"2013 г., седан, 2 л, газ, КПП автомат, 148 000 км, серебристый, литые диски, ветровики, противотуманки, обогрев зеркал...",Алматы
3047,Hyundai Sonata,3 700 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП типтроник, 77 800 км, серый, фаркоп, литые диски, тонировка, ветровики, багажник, к...",Нур-Султан (Астана)
3048,Hyundai Sonata,7 500 000 ₸,"2018 г., седан, 2 л, газ, КПП автомат, 26 000 км, серебристый, металлик, литые диски, тонировка, ксенон, противотуманк...",Шымкент
3049,Hyundai Sonata,777 777 ₸,"аварийная
2012 г., седан, 2.4 л, бензин, КПП автомат, Битая спереди",Атырау
3050,Hyundai Sonata,6 300 000 ₸,"2015 г., седан, 2 л, газ, КПП вариатор, 95 000 км, синий, металлик, литые диски, тонировка, противотуманки, кожа, альк...",Шымкент
3051,Hyundai Sonata,3 590 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, 89 500 км, белый, металлик, литые диски, тонировка, багажник, ксенон, корр...",Нур-Султан (Астана)
3052,Hyundai Sonata,7 500 000 ₸,"На заказ
2018 г., седан, 2 л, газ, КПП типтроник, 44 000 км, белый, налог уплачен, техосмотр пройден, вложений не требует, Авто...",Алматы
3053,Hyundai Sonata,3 600 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 95 000 км, черный, металлик, Полная комлектация. Учет армения. Все докумен...",Нур-Султан (Астана)
3054,Hyundai Sonata,9 200 000 ₸,"2019 г., седан, 2.4 л, бензин, КПП автомат, 12 100 км, серый, литые диски, тонировка, обогрев зеркал, кожа, аудиосисте...",Уральск
3055,Hyundai Sonata,7 000 000 ₸,"2017 г., седан, 2 л, бензин, КПП автомат, 28 699 км, серый, литые диски, тонировка, противотуманки, дневные ходовые ог...",Атырау
3056,Hyundai Sonata,7 000 000 ₸,"2017 г., седан, 2 л, газ, КПП автомат, 58 000 км, серый",Шымкент
3057,Hyundai Sonata,8 800 000 ₸,"2019 г., седан, 2 л, бензин, КПП типтроник, 11 000 км, белый, литые диски, тонировка, ветровики, ксенон, биксенон, хру...",Нур-Султан (Астана)
3058,Hyundai Sonata,9 200 000 ₸,"2018 г., седан, 2.4 л, бензин, КПП автомат, 71 000 км, белый, металлик, литые диски, панорамная крыша, тонировка, люк,...",Кокшетау
3059,Hyundai Sonata,3 600 000 ₸,"2012 г., седан, 2 л, бензин, КПП автомат, 100 500 км, белый, литые диски, тонировка, ветровики, противотуманки, дневны...",Атырау
3060,Hyundai Sonata,4 800 000 ₸,"2014 г., седан, 2.4 л, бензин, КПП автомат, 84 247 км, белый, литые диски, тонировка, багажник, ксенон, хрустальная оп...",Актау
3061,Hyundai Sonata,4 000 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 143 231 км, белый, литые диски, панорамная крыша, тонировка, спойлер, ветр...",Актобе
3062,Hyundai Sonata,6 700 000 ₸,"2016 г., седан, 2 л, газ, КПП типтроник, 54 000 км, белый, багажник, литые диски, ветровики, тонировка, противотуманки...",Ереван
3063,Hyundai Sonata,7 700 000 ₸,"2017 г., седан, 2 л, бензин, КПП типтроник, 55 000 км, белый, металлик, литые диски, тонировка, противотуманки, линзов...",Шымкент
3064,Hyundai Sonata,7 800 000 ₸,"2016 г., седан, 2 л, бензин, КПП типтроник, 25 500 км, белый, литые диски, панорамная крыша, тонировка, биксенон, прот...",Нур-Султан (Астана)
3065,Hyundai Sonata,6 500 000 ₸,"2016 г., седан, 2 л, газ, КПП автомат, 60 000 км, серый, металлик, фаркоп, литые диски, хрустальная оптика, противотум...",Шымкент
3066,Hyundai Sonata,3 000 000 ₸,"2013 г., седан, 2 л, газ, КПП автомат, 148 000 км, серебристый, литые диски, ветровики, противотуманки, обогрев зеркал...",Алматы
3067,Hyundai Sonata,3 700 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП типтроник, 77 800 км, серый, фаркоп, литые диски, тонировка, ветровики, багажник, к...",Нур-Султан (Астана)
3068,Hyundai Sonata,7 500 000 ₸,"2018 г., седан, 2 л, газ, КПП автомат, 26 000 км, серебристый, металлик, литые диски, тонировка, ксенон, противотуманк...",Шымкент
3069,Hyundai Sonata,777 777 ₸,"аварийная
2012 г., седан, 2.4 л, бензин, КПП автомат, Битая спереди",Атырау
3070,Hyundai Sonata,6 300 000 ₸,"2015 г., седан, 2 л, газ, КПП вариатор, 95 000 км, синий, металлик, литые диски, тонировка, противотуманки, кожа, альк...",Шымкент
3071,Hyundai Sonata,3 590 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, 89 500 км, белый, металлик, литые диски, тонировка, багажник, ксенон, корр...",Нур-Султан (Астана)
3072,Hyundai Sonata,7 500 000 ₸,"На заказ
2018 г., седан, 2 л, газ, КПП типтроник, 44 000 км, белый, налог уплачен, техосмотр пройден, вложений не требует, Авто...",Алматы
3073,Hyundai Sonata,3 600 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 95 000 км, черный, металлик, Полная комлектация. Учет армения. Все докумен...",Нур-Султан (Астана)
3074,Hyundai Sonata,9 200 000 ₸,"2019 г., седан, 2.4 л, бензин, КПП автомат, 12 100 км, серый, литые диски, тонировка, обогрев зеркал, кожа, аудиосисте...",Уральск
3075,Hyundai Sonata,7 000 000 ₸,"2017 г., седан, 2 л, бензин, КПП автомат, 28 699 км, серый, литые диски, тонировка, противотуманки, дневные ходовые ог...",Атырау
3076,Hyundai Sonata,7 000 000 ₸,"2017 г., седан, 2 л, газ, КПП автомат, 58 000 км, серый",Шымкент
3077,Hyundai Sonata,8 800 000 ₸,"2019 г., седан, 2 л, бензин, КПП типтроник, 11 000 км, белый, литые диски, тонировка, ветровики, ксенон, биксенон, хру...",Нур-Султан (Астана)
3078,Hyundai Sonata,9 200 000 ₸,"2018 г., седан, 2.4 л, бензин, КПП автомат, 71 000 км, белый, металлик, литые диски, панорамная крыша, тонировка, люк,...",Кокшетау
3079,Hyundai Sonata,3 600 000 ₸,"2012 г., седан, 2 л, бензин, КПП автомат, 100 500 км, белый, литые диски, тонировка, ветровики, противотуманки, дневны...",Атырау
3080,Hyundai Sonata,4 800 000 ₸,"2014 г., седан, 2.4 л, бензин, КПП автомат, 84 247 км, белый, литые диски, тонировка, багажник, ксенон, хрустальная оп...",Актау
3081,Hyundai Sonata,4 000 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 143 231 км, белый, литые диски, панорамная крыша, тонировка, спойлер, ветр...",Актобе
3082,Hyundai Sonata,6 700 000 ₸,"2016 г., седан, 2 л, газ, КПП типтроник, 54 000 км, белый, багажник, литые диски, ветровики, тонировка, противотуманки...",Ереван
3083,Hyundai Sonata,7 700 000 ₸,"2017 г., седан, 2 л, бензин, КПП типтроник, 55 000 км, белый, металлик, литые диски, тонировка, противотуманки, линзов...",Шымкент
3084,Hyundai Sonata,7 800 000 ₸,"2016 г., седан, 2 л, бензин, КПП типтроник, 25 500 км, белый, литые диски, панорамная крыша, тонировка, биксенон, прот...",Нур-Султан (Астана)
3085,Hyundai Sonata,6 500 000 ₸,"2016 г., седан, 2 л, газ, КПП автомат, 60 000 км, серый, металлик, фаркоп, литые диски, хрустальная оптика, противотум...",Шымкент
3086,Hyundai Sonata,3 000 000 ₸,"2013 г., седан, 2 л, газ, КПП автомат, 148 000 км, серебристый, литые диски, ветровики, противотуманки, обогрев зеркал...",Алматы
3087,Hyundai Sonata,3 700 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП типтроник, 77 800 км, серый, фаркоп, литые диски, тонировка, ветровики, багажник, к...",Нур-Султан (Астана)
3088,Hyundai Sonata,7 500 000 ₸,"2018 г., седан, 2 л, газ, КПП автомат, 26 000 км, серебристый, металлик, литые диски, тонировка, ксенон, противотуманк...",Шымкент
3089,Hyundai Sonata,777 777 ₸,"аварийная
2012 г., седан, 2.4 л, бензин, КПП автомат, Битая спереди",Атырау
3090,Hyundai Sonata,6 300 000 ₸,"2015 г., седан, 2 л, газ, КПП вариатор, 95 000 км, синий, металлик, литые диски, тонировка, противотуманки, кожа, альк...",Шымкент
3091,Hyundai Sonata,3 590 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, 89 500 км, белый, металлик, литые диски, тонировка, багажник, ксенон, корр...",Нур-Султан (Астана)
3092,Hyundai Sonata,7 500 000 ₸,"На заказ
2018 г., седан, 2 л, газ, КПП типтроник, 44 000 км, белый, налог уплачен, техосмотр пройден, вложений не требует, Авто...",Алматы
3093,Hyundai Sonata,3 600 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 95 000 км, черный, металлик, Полная комлектация. Учет армения. Все докумен...",Нур-Султан (Астана)
3094,Hyundai Sonata,9 200 000 ₸,"2019 г., седан, 2.4 л, бензин, КПП автомат, 12 100 км, серый, литые диски, тонировка, обогрев зеркал, кожа, аудиосисте...",Уральск
3095,Hyundai Sonata,7 000 000 ₸,"2017 г., седан, 2 л, бензин, КПП автомат, 28 699 км, серый, литые диски, тонировка, противотуманки, дневные ходовые ог...",Атырау
3096,Hyundai Sonata,7 000 000 ₸,"2017 г., седан, 2 л, газ, КПП автомат, 58 000 км, серый",Шымкент
3097,Hyundai Sonata,8 800 000 ₸,"2019 г., седан, 2 л, бензин, КПП типтроник, 11 000 км, белый, литые диски, тонировка, ветровики, ксенон, биксенон, хру...",Нур-Султан (Астана)
3098,Hyundai Sonata,9 200 000 ₸,"2018 г., седан, 2.4 л, бензин, КПП автомат, 71 000 км, белый, металлик, литые диски, панорамная крыша, тонировка, люк,...",Кокшетау
3099,Hyundai Sonata,3 600 000 ₸,"2012 г., седан, 2 л, бензин, КПП автомат, 100 500 км, белый, литые диски, тонировка, ветровики, противотуманки, дневны...",Атырау
3100,Hyundai Sonata,4 800 000 ₸,"2014 г., седан, 2.4 л, бензин, КПП автомат, 84 247 км, белый, литые диски, тонировка, багажник, ксенон, хрустальная оп...",Актау
3101,Hyundai Sonata,4 000 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 143 231 км, белый, литые диски, панорамная крыша, тонировка, спойлер, ветр...",Актобе
3102,Hyundai Sonata,6 700 000 ₸,"2016 г., седан, 2 л, газ, КПП типтроник, 54 000 км, белый, багажник, литые диски, ветровики, тонировка, противотуманки...",Ереван
3103,Hyundai Sonata,7 700 000 ₸,"2017 г., седан, 2 л, бензин, КПП типтроник, 55 000 км, белый, металлик, литые диски, тонировка, противотуманки, линзов...",Шымкент
3104,Hyundai Sonata,7 800 000 ₸,"2016 г., седан, 2 л, бензин, КПП типтроник, 25 500 км, белый, литые диски, панорамная крыша, тонировка, биксенон, прот...",Нур-Султан (Астана)
3105,Hyundai Sonata,6 500 000 ₸,"2016 г., седан, 2 л, газ, КПП автомат, 60 000 км, серый, металлик, фаркоп, литые диски, хрустальная оптика, противотум...",Шымкент
3106,Hyundai Sonata,3 000 000 ₸,"2013 г., седан, 2 л, газ, КПП автомат, 148 000 км, серебристый, литые диски, ветровики, противотуманки, обогрев зеркал...",Алматы
3107,Hyundai Sonata,3 700 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП типтроник, 77 800 км, серый, фаркоп, литые диски, тонировка, ветровики, багажник, к...",Нур-Султан (Астана)
3108,Hyundai Sonata,7 500 000 ₸,"2018 г., седан, 2 л, газ, КПП автомат, 26 000 км, серебристый, металлик, литые диски, тонировка, ксенон, противотуманк...",Шымкент
3109,Hyundai Sonata,777 777 ₸,"аварийная
2012 г., седан, 2.4 л, бензин, КПП автомат, Битая спереди",Атырау
3110,Hyundai Sonata,6 300 000 ₸,"2015 г., седан, 2 л, газ, КПП вариатор, 95 000 км, синий, металлик, литые диски, тонировка, противотуманки, кожа, альк...",Шымкент
3111,Hyundai Sonata,3 590 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, 89 500 км, белый, металлик, литые диски, тонировка, багажник, ксенон, корр...",Нур-Султан (Астана)
3112,Hyundai Sonata,7 500 000 ₸,"На заказ
2018 г., седан, 2 л, газ, КПП типтроник, 44 000 км, белый, налог уплачен, техосмотр пройден, вложений не требует, Авто...",Алматы
3113,Hyundai Sonata,3 600 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 95 000 км, черный, металлик, Полная комлектация. Учет армения. Все докумен...",Нур-Султан (Астана)
3114,Hyundai Sonata,9 200 000 ₸,"2019 г., седан, 2.4 л, бензин, КПП автомат, 12 100 км, серый, литые диски, тонировка, обогрев зеркал, кожа, аудиосисте...",Уральск
3115,Hyundai Sonata,7 000 000 ₸,"2017 г., седан, 2 л, бензин, КПП автомат, 28 699 км, серый, литые диски, тонировка, противотуманки, дневные ходовые ог...",Атырау
3116,Hyundai Sonata,7 000 000 ₸,"2017 г., седан, 2 л, газ, КПП автомат, 58 000 км, серый",Шымкент
3117,Hyundai Sonata,8 800 000 ₸,"2019 г., седан, 2 л, бензин, КПП типтроник, 11 000 км, белый, литые диски, тонировка, ветровики, ксенон, биксенон, хру...",Нур-Султан (Астана)
3118,Hyundai Sonata,9 200 000 ₸,"2018 г., седан, 2.4 л, бензин, КПП автомат, 71 000 км, белый, металлик, литые диски, панорамная крыша, тонировка, люк,...",Кокшетау
3119,Hyundai Sonata,3 600 000 ₸,"2012 г., седан, 2 л, бензин, КПП автомат, 100 500 км, белый, литые диски, тонировка, ветровики, противотуманки, дневны...",Атырау
3120,Hyundai Sonata,4 800 000 ₸,"2014 г., седан, 2.4 л, бензин, КПП автомат, 84 247 км, белый, литые диски, тонировка, багажник, ксенон, хрустальная оп...",Актау
3121,Hyundai Sonata,4 000 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, 143 231 км, белый, литые диски, панорамная крыша, тонировка, спойлер, ветр...",Актобе
